work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Engineer,Data Engineering,USD,123000.0,123000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,280000.0,280000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,220000.0,220000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,80000.0,80000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,185000.0,185000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,123000.0,123000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,80000.0,80000.0,United States,Executive,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,GBP,60000.0,73824.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Data Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,125000.0,125000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,GBP,57500.0,70748.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,GBP,54500.0,67056.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,USD,190000.0,190000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,125000.0,125000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,115000.0,115000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,101570.0,101570.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,184000.0,184000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,123000.0,123000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,185000.0,185000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,160000.0,160000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,185000.0,185000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,80000.0,80000.0,United States,Executive,full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,70000.0,70000.0,United States,Executive,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,254000.0,254000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Mid-level,full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Mid-level,full-time,In-person,United States,L
2023,Data Scientist,Data Science and Research,USD,316000.0,316000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,202000.0,202000.0,United States,Senior,full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Mid-level,full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Mid-level,full-time,In-person,United States,L
2023,Analytics Engineer,Leadership and Management,USD,130000.0,130000.0,United States,Senior,full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,202800.0,202800.0,United States,Senior,full-time,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,USD,104300.0,104300.0,United States,Senior,full-time,In-person,United States,L
2023,Data Engineer,Data Engineering,USD,155000.0,155000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,125000.0,125000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,135000.0,135000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,240000.0,240000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,163200.0,163200.0,United States,Senior,full-time,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,USD,155000.0,155000.0,United States,Mid-level,full-time,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,USD,125000.0,125000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,100000.0,100000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,234000.0,234000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,208000.0,208000.0,United States,Senior,full-time,Remote,United States,M
2023,Research Engineer,Data Science and Research,USD,203000.0,203000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Engineer,Data Science and Research,USD,133000.0,133000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,282000.0,282000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,208000.0,208000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,93919.0,93919.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,51962.0,51962.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,185000.0,185000.0,United States,Senior,full-time,Remote,United States,M
2023,BI Analyst,BI and Visualization,USD,118800.0,118800.0,United States,Senior,full-time,Remote,United States,M
2023,BI Analyst,BI and Visualization,USD,75000.0,75000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,262000.0,262000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,245000.0,245000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,190000.0,190000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Senior,full-time,Remote,United States,M
2023,Research Analyst,Data Science and Research,USD,160000.0,160000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Analyst,Data Science and Research,USD,107000.0,107000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Analyst,Data Science and Research,USD,160000.0,160000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Analyst,Data Science and Research,USD,107000.0,107000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,175000.0,175000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,80800.0,80800.0,United States,Entry-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,53800.0,53800.0,United States,Entry-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,210000.0,210000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,210000.0,210000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,155000.0,155000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,226700.0,226700.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,133300.0,133300.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,278700.0,278700.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,159300.0,159300.0,United States,Senior,full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,125000.0,125000.0,United States,Senior,full-time,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,115000.0,115000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,USD,297300.0,297300.0,United States,Senior,full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,USD,198200.0,198200.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,204500.0,204500.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,138900.0,138900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,110400.0,110400.0,United States,Senior,full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,68000.0,68000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,170500.0,170500.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Integration Specialist,Data Management and Strategy,USD,46400.0,46400.0,United States,Entry-level,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,162000.0,162000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,111000.0,111000.0,United States,Senior,full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,212800.0,212800.0,United States,Senior,full-time,In-person,United States,L
2023,Research Scientist,Data Science and Research,USD,124100.0,124100.0,United States,Senior,full-time,In-person,United States,L
2023,Research Engineer,Data Science and Research,USD,196000.0,196000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Engineer,Data Science and Research,USD,142600.0,142600.0,United States,Senior,full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,185000.0,185000.0,United States,Senior,full-time,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,USD,79600.0,79600.0,United States,Senior,full-time,In-person,United States,L
2023,Data Architect,Data Architecture and Modeling,USD,193000.0,193000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,110000.0,110000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,245000.0,245000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,185000.0,185000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,154000.0,154000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,103000.0,103000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,70000.0,70000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,90000.0,90000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,GBP,50000.0,61520.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,GBP,40000.0,49216.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,USD,205000.0,205000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,167500.0,167500.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,202600.0,202600.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,168800.0,168800.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,164000.0,164000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,168000.0,168000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,185900.0,185900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,129300.0,129300.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,297300.0,297300.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,198200.0,198200.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,190000.0,190000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,205000.0,205000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,152000.0,152000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,260000.0,260000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,192000.0,192000.0,United States,Senior,full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,216000.0,216000.0,United States,Senior,full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,184000.0,184000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,192000.0,192000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,164000.0,164000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,140000.0,140000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,168000.0,168000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,145000.0,145000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,115000.0,115000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,104000.0,104000.0,United States,Senior,full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Mid-level,full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Mid-level,full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,192000.0,192000.0,United States,Senior,full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,164000.0,164000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,220000.0,220000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,187000.0,187000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Director of Data Science,Data Science and Research,USD,353200.0,353200.0,United States,Executive,full-time,In-person,United States,M
2023,Director of Data Science,Data Science and Research,USD,249300.0,249300.0,United States,Executive,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85000.0,85000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,79000.0,79000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,214500.0,214500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,132600.0,132600.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,131000.0,131000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,153600.0,153600.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,106800.0,106800.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,168000.0,168000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Manager,Leadership and Management,USD,80000.0,80000.0,United States,Executive,full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,70000.0,70000.0,United States,Executive,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,100000.0,100000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,135000.0,135000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,164000.0,164000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,300000.0,300000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,276000.0,276000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,184000.0,184000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110000.0,110000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,139810.0,139810.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,95325.0,95325.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,167000.0,167000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,150000.0,150000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,125000.0,125000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,116300.0,116300.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,125000.0,125000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,225000.0,225000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,166000.0,166000.0,United States,Senior,full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,150000.0,150000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,225000.0,225000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,166000.0,166000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Engineer,Data Science and Research,USD,190000.0,190000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Engineer,Data Science and Research,USD,152000.0,152000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,202600.0,202600.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,168800.0,168800.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,190000.0,190000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,150000.0,150000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,282000.0,282000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,208000.0,208000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,185000.0,185000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,240000.0,240000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,169000.0,169000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,91000.0,91000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,49000.0,49000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,168000.0,168000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,154000.0,154000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,103000.0,103000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,93918.0,93918.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,51962.0,51962.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,215000.0,215000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,174500.0,174500.0,United States,Executive,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,113000.0,113000.0,United States,Executive,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,125000.0,125000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,145000.0,145000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,115000.0,115000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,260000.0,260000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,160000.0,160000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,202000.0,202000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,140000.0,140000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,250000.0,250000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,108000.0,108000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,110400.0,110400.0,United States,Senior,full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,68000.0,68000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,190000.0,190000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,95000.0,95000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,75000.0,75000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,104000.0,104000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,130000.0,130000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,105000.0,105000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,154000.0,154000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,103000.0,103000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,100000.0,100000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,385000.0,385000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,245000.0,245000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,255000.0,255000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,255000.0,255000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Science Practitioner,Data Science and Research,USD,170200.0,170200.0,United States,Senior,full-time,In-person,United States,M
2023,Data Science Practitioner,Data Science and Research,USD,83900.0,83900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,308000.0,308000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,144000.0,144000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,101570.0,101570.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,300000.0,300000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Senior,full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,full-time,In-person,United States,L
2023,Data Manager,Leadership and Management,USD,145000.0,145000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,130000.0,130000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,240000.0,240000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Senior,full-time,Remote,United States,M
2023,AI Engineer,Machine Learning and AI,USD,170200.0,170200.0,United States,Senior,full-time,In-person,United States,M
2023,AI Engineer,Machine Learning and AI,USD,83900.0,83900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,210000.0,210000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,165000.0,165000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Senior,full-time,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,USD,150000.0,150000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,212800.0,212800.0,United States,Senior,full-time,In-person,United States,L
2023,Data Scientist,Data Science and Research,USD,111600.0,111600.0,United States,Senior,full-time,In-person,United States,L
2023,Research Engineer,Data Science and Research,USD,308000.0,308000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Engineer,Data Science and Research,USD,190400.0,190400.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,204000.0,204000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,125000.0,125000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,120000.0,120000.0,United States,Senior,full-time,Remote,United States,M
